,input_level,hvv,part_b,count,total_narr,time_frame (months),relative
379,combo,"hero, villain, victim",Right,30,105,24.0,0.2857142857142857
380,combo,"hero, villain, victim",Right,30,105,24.5,0.2857142857142857
381,combo,"hero, villain, victim",Right,43,105,2.5,0.4095238095238095
382,combo,"hero, villain, victim",Right,29,105,25.0,0.2761904761904762
383,combo,"hero, villain, victim",Right,29,105,25.5,0.2761904761904762
384,combo,"hero, villain, victim",Right,29,105,26.0,0.2761904761904762
385,combo,"hero, villain, victim",Right,29,105,26.5,0.2761904761904762
386,combo,"hero, villain, victim",Right,27,105,27.0,0.2571428571428571
387,combo,"hero, villain, victim",Right,26,105,27.5,0.24761904761904763
388,combo,"hero, villain, victim",Right,26,105,28.0,0.24761904761904763
389,combo,"hero, villain, victim",Right,26,105,28.5,0.24761904761904763
390,combo,"hero, villain, victim",Right,26,105,29.0,0.24761904761904763
391,combo,"hero, villain, victim",Right,23,105,29.5,0.21904761904761905
392,combo,"hero, villain, victim",Right,42,105,3.0,0.4
393,combo,"hero, villain, victim",Right,23,105,30.0,0.21904761904761905
394,combo,"hero, villain, victim",Right,22,105,30.5,0.20952380952380953
395,combo,"hero, villain, victim",Right,22,105,31.0,0.20952380952380953
396,combo,"hero, villain, victim",Right,22,105,31.5,0.20952380952380953
397,combo,"hero, villain, victim",Right,22,105,32.0,0.20952380952380953
398,combo,"hero, villain, victim",Right,21,105,32.5,0.2
399,combo,"hero, villain, victim",Right,21,105,33.0,0.2
400,combo,"hero, villain, victim",Right,20,105,33.5,0.19047619047619047
401,combo,"hero, villain, victim",Right,20,105,34.0,0.19047619047619047
402,combo,"hero, villain, victim",Right,20,105,34.5,0.19047619047619047
403,combo,"hero, villain, victim",Right,41,105,3.5,0.3904761904761905
404,combo,"hero, villain, victim",Right,19,105,35.0,0.18095238095238095
405,combo,"hero, villain, victim",Right,18,105,35.5,0.17142857142857143
406,combo,"hero, villain, victim",Right,40,105,4.0,0.38095238095238093
407,combo,"hero, villain, victim",Right,40,105,4.5,0.38095238095238093
408,single,hero,CenterLeft,67,235,5.0,0.2851063829787234
409,single,hero,CenterLeft,68,235,5.5,0.28936170212765955
410,single,hero,CenterLeft,68,235,6.0,0.28936170212765955
411,single,hero,CenterLeft,68,235,6.5,0.28936170212765955
412,single,hero,CenterLeft,68,235,7.0,0.28936170212765955
413,single,hero,CenterLeft,67,235,7.5,0.2851063829787234
414,single,hero,CenterLeft,67,235,8.0,0.2851063829787234
415,single,hero,CenterLeft,67,235,8.5,0.2851063829787234
416,single,hero,CenterLeft,67,235,9.0,0.2851063829787234
417,single,hero,CenterLeft,66,235,9.5,0.28085106382978725
418,single,hero,CenterLeft,66,235,10.0,0.28085106382978725
419,single,hero,CenterLeft,66,235,10.5,0.28085106382978725
420,single,hero,CenterLeft,66,235,11.0,0.28085106382978725
421,single,hero,CenterLeft,66,235,11.5,0.28085106382978725
422,single,hero,CenterLeft,64,235,12.0,0.2723404255319149
423,single,hero,CenterLeft,62,235,12.5,0.26382978723404255
424,single,hero,CenterLeft,62,235,13.0,0.26382978723404255
425,single,hero,CenterLeft,61,235,13.5,0.25957446808510637
426,single,hero,CenterLeft,61,235,14.0,0.25957446808510637
427,single,hero,CenterLeft,60,235,14.5,0.2553191489361702
428,single,hero,CenterLeft,59,235,15.0,0.251063829787234
429,single,hero,CenterLeft,58,235,15.5,0.24680851063829787
430,single,hero,CenterLeft,58,235,16.0,0.24680851063829787
431,single,hero,CenterLeft,56,235,16.5,0.23829787234042554
432,single,hero,CenterLeft,56,235,17.0,0.23829787234042554
433,single,hero,CenterLeft,55,235,17.5,0.23404255319148937
434,single,hero,CenterLeft,53,235,18.0,0.225531914893617
435,single,hero,CenterLeft,52,235,18.5,0.22127659574468084
436,single,hero,CenterLeft,51,235,19.0,0.2170212765957447
437,single,hero,CenterLeft,51,235,19.5,0.2170212765957447
438,single,hero,CenterLeft,71,235,2.0,0.3021276595744681
439,single,hero,CenterLeft,49,235,20.0,0.20851063829787234
440,single,hero,CenterLeft,47,235,20.5,0.2
441,single,hero,CenterLeft,47,235,21.0,0.2
442,single,hero,CenterLeft,46,235,21.5,0.19574468085106383
443,single,hero,CenterLeft,45,235,22.0,0.19148936170212766
444,single,hero,CenterLeft,45,235,22.5,0.19148936170212766
445,single,hero,CenterLeft,45,235,23.0,0.19148936170212766
446,single,hero,CenterLeft,44,235,23.5,0.18723404255319148
447,single,hero,CenterLeft,43,235,24.0,0.1829787234042553
448,single,hero,CenterLeft,43,235,24.5,0.1829787234042553
449,single,hero,CenterLeft,70,235,2.5,0.2978723404255319
450,single,hero,CenterLeft,42,235,25.0,0.17872340425531916
451,single,hero,CenterLeft,41,235,25.5,0.17446808510638298
452,single,hero,CenterLeft,41,235,26.0,0.17446808510638298
453,single,hero,CenterLeft,41,235,26.5,0.17446808510638298
454,single,hero,CenterLeft,41,235,27.0,0.17446808510638298
455,single,hero,CenterLeft,41,235,27.5,0.17446808510638298
456,single,hero,CenterLeft,41,235,28.0,0.17446808510638298
457,single,hero,CenterLeft,41,235,28.5,0.17446808510638298
458,single,hero,CenterLeft,40,235,29.0,0.1702127659574468
459,single,hero,CenterLeft,39,235,29.5,0.16595744680851063
460,single,hero,CenterLeft,70,235,3.0,0.2978723404255319
461,single,hero,CenterLeft,38,235,30.0,0.16170212765957448
462,single,hero,CenterLeft,38,235,30.5,0.16170212765957448
463,single,hero,CenterLeft,37,235,31.0,0.1574468085106383
464,single,hero,CenterLeft,37,235,31.5,0.1574468085106383
465,single,hero,CenterLeft,36,235,32.0,0.15319148936170213
466,single,hero,CenterLeft,34,235,32.5,0.14468085106382977
467,single,hero,CenterLeft,34,235,33.0,0.14468085106382977
468,single,hero,CenterLeft,34,235,33.5,0.14468085106382977
469,single,hero,CenterLeft,33,235,34.0,0.14042553191489363
470,single,hero,CenterLeft,32,235,34.5,0.13617021276595745
471,single,hero,CenterLeft,70,235,3.5,0.2978723404255319
472,single,hero,CenterLeft,31,235,35.0,0.13191489361702127
473,single,hero,CenterLeft,31,235,35.5,0.13191489361702127
474,single,hero,CenterLeft,70,235,4.0,0.2978723404255319
475,single,hero,CenterLeft,68,235,4.5,0.28936170212765955
476,single,hero,CenterRight,78,243,5.0,0.32098765432098764
477,single,hero,CenterRight,78,243,5.5,0.32098765432098764
478,single,hero,CenterRight,78,243,6.0,0.32098765432098764
479,single,hero,CenterRight,75,243,6.5,0.30864197530864196
480,single,hero,CenterRight,75,243,7.0,0.30864197530864196
481,single,hero,CenterRight,75,243,7.5,0.30864197530864196
482,single,hero,CenterRight,74,243,8.0,0.3045267489711934
483,single,hero,CenterRight,73,243,8.5,0.3004115226337449
484,single,hero,CenterRight,72,243,9.0,0.2962962962962963
485,single,hero,CenterRight,71,243,9.5,0.29218106995884774
486,single,hero,CenterRight,69,243,10.0,0.2839506172839506
487,single,hero,CenterRight,68,243,10.5,0.27983539094650206
488,single,hero,CenterRight,68,243,11.0,0.27983539094650206
489,single,hero,CenterRight,66,243,11.5,0.2716049382716049
490,single,hero,CenterRight,66,243,12.0,0.2716049382716049
491,single,hero,CenterRight,65,243,12.5,0.2674897119341564
492,single,hero,CenterRight,64,243,13.0,0.26337448559670784
493,single,hero,CenterRight,64,243,13.5,0.26337448559670784
494,single,hero,CenterRight,64,243,14.0,0.26337448559670784
495,single,hero,CenterRight,62,243,14.5,0.2551440329218107
496,single,hero,CenterRight,61,243,15.0,0.25102880658436216
497,single,hero,CenterRight,61,243,15.5,0.25102880658436216
498,single,hero,CenterRight,61,243,16.0,0.25102880658436216
499,single,hero,CenterRight,60,243,16.5,0.24691358024691357
500,single,hero,CenterRight,60,243,17.0,0.24691358024691357
501,single,hero,CenterRight,59,243,17.5,0.24279835390946503
502,single,hero,CenterRight,59,243,18.0,0.24279835390946503
503,single,hero,CenterRight,59,243,18.5,0.24279835390946503
504,single,hero,CenterRight,56,243,19.0,0.23045267489711935
505,single,hero,CenterRight,56,243,19.5,0.23045267489711935
506,single,hero,CenterRight,82,243,2.0,0.3374485596707819
507,single,hero,CenterRight,56,243,20.0,0.23045267489711935
508,single,hero,CenterRight,55,243,20.5,0.22633744855967078
509,single,hero,CenterRight,54,243,21.0,0.2222222222222222
510,single,hero,CenterRight,51,243,21.5,0.20987654320987653
511,single,hero,CenterRight,51,243,22.0,0.20987654320987653
512,single,hero,CenterRight,51,243,22.5,0.20987654320987653
513,single,hero,CenterRight,51,243,23.0,0.20987654320987653
514,single,hero,CenterRight,51,243,23.5,0.20987654320987653
515,single,hero,CenterRight,51,243,24.0,0.20987654320987653
516,single,hero,CenterRight,50,243,24.5,0.205761316872428
517,single,hero,CenterRight,82,243,2.5,0.3374485596707819
518,single,hero,CenterRight,49,243,25.0,0.20164609053497942
519,single,hero,CenterRight,48,243,25.5,0.19753086419753085
520,single,hero,CenterRight,48,243,26.0,0.19753086419753085
521,single,hero,CenterRight,48,243,26.5,0.19753086419753085
522,single,hero,CenterRight,47,243,27.0,0.1934156378600823
523,single,hero,CenterRight,47,243,27.5,0.1934156378600823
524,single,hero,CenterRight,47,243,28.0,0.1934156378600823
525,single,hero,CenterRight,47,243,28.5,0.1934156378600823
526,single,hero,CenterRight,47,243,29.0,0.1934156378600823
527,single,hero,CenterRight,47,243,29.5,0.1934156378600823
528,single,hero,CenterRight,82,243,3.0,0.3374485596707819
529,single,hero,CenterRight,46,243,30.0,0.18930041152263374
530,single,hero,CenterRight,46,243,30.5,0.18930041152263374
531,single,hero,CenterRight,44,243,31.0,0.18106995884773663
532,single,hero,CenterRight,43,243,31.5,0.17695473251028807
533,single,hero,CenterRight,43,243,32.0,0.17695473251028807
534,single,hero,CenterRight,42,243,32.5,0.1728395061728395
535,single,hero,CenterRight,42,243,33.0,0.1728395061728395
536,single,hero,CenterRight,41,243,33.5,0.16872427983539096
537,single,hero,CenterRight,40,243,34.0,0.1646090534979424
538,single,hero,CenterRight,39,243,34.5,0.16049382716049382
539,single,hero,CenterRight,82,243,3.5,0.3374485596707819
540,single,hero,CenterRight,39,243,35.0,0.16049382716049382
541,single,hero,CenterRight,39,243,35.5,0.16049382716049382
542,single,hero,CenterRight,80,243,4.0,0.3292181069958848
543,single,hero,CenterRight,79,243,4.5,0.32510288065843623
544,single,hero,Center,66,232,5.0,0.28448275862068967
545,single,hero,Center,65,232,5.5,0.2801724137931034
546,single,hero,Center,65,232,6.0,0.2801724137931034
547,single,hero,Center,64,232,6.5,0.27586206896551724
548,single,hero,Center,63,232,7.0,0.27155172413793105
549,single,hero,Center,63,232,7.5,0.27155172413793105
550,single,hero,Center,62,232,8.0,0.2672413793103448
551,single,hero,Center,61,232,8.5,0.2629310344827586
552,single,hero,Center,59,232,9.0,0.2543103448275862
553,single,hero,Center,57,232,9.5,0.24568965517241378
554,single,hero,Center,57,232,10.0,0.24568965517241378
555,single,hero,Center,57,232,10.5,0.24568965517241378
556,single,hero,Center,57,232,11.0,0.24568965517241378
557,single,hero,Center,56,232,11.5,0.2413793103448276
558,single,hero,Center,55,232,12.0,0.23706896551724138
559,single,hero,Center,55,232,12.5,0.23706896551724138
560,single,hero,Center,55,232,13.0,0.23706896551724138
561,single,hero,Center,54,232,13.5,0.23275862068965517
562,single,hero,Center,54,232,14.0,0.23275862068965517
563,single,hero,Center,54,232,14.5,0.23275862068965517
564,single,hero,Center,54,232,15.0,0.23275862068965517
565,single,hero,Center,53,232,15.5,0.22844827586206898
566,single,hero,Center,53,232,16.0,0.22844827586206898
567,single,hero,Center,53,232,16.5,0.22844827586206898
568,single,hero,Center,53,232,17.0,0.22844827586206898
569,single,hero,Center,52,232,17.5,0.22413793103448276
570,single,hero,Center,51,232,18.0,0.21982758620689655
571,single,hero,Center,50,232,18.5,0.21551724137931033
572,single,hero,Center,50,232,19.0,0.21551724137931033
573,single,hero,Center,49,232,19.5,0.21120689655172414
574,single,hero,Center,68,232,2.0,0.29310344827586204
575,single,hero,Center,47,232,20.0,0.2025862068965517
576,single,hero,Center,45,232,20.5,0.1939655172413793
577,single,hero,Center,44,232,21.0,0.1896551724137931
578,single,hero,Center,44,232,21.5,0.1896551724137931
579,single,hero,Center,43,232,22.0,0.1853448275862069
580,single,hero,Center,42,232,22.5,0.1810344827586207
581,single,hero,Center,42,232,23.0,0.1810344827586207
582,single,hero,Center,38,232,23.5,0.16379310344827586
583,single,hero,Center,38,232,24.0,0.16379310344827586
584,single,hero,Center,38,232,24.5,0.16379310344827586
585,single,hero,Center,68,232,2.5,0.29310344827586204
586,single,hero,Center,38,232,25.0,0.16379310344827586
587,single,hero,Center,38,232,25.5,0.16379310344827586
588,single,hero,Center,38,232,26.0,0.16379310344827586
589,single,hero,Center,38,232,26.5,0.16379310344827586
590,single,hero,Center,37,232,27.0,0.15948275862068967
591,single,hero,Center,37,232,27.5,0.15948275862068967
592,single,hero,Center,37,232,28.0,0.15948275862068967
593,single,hero,Center,36,232,28.5,0.15517241379310345
594,single,hero,Center,36,232,29.0,0.15517241379310345
595,single,hero,Center,36,232,29.5,0.15517241379310345
596,single,hero,Center,67,232,3.0,0.28879310344827586
597,single,hero,Center,36,232,30.0,0.15517241379310345
598,single,hero,Center,36,232,30.5,0.15517241379310345
599,single,hero,Center,35,232,31.0,0.15086206896551724
600,single,hero,Center,34,232,31.5,0.14655172413793102
601,single,hero,Center,33,232,32.0,0.14224137931034483
602,single,hero,Center,33,232,32.5,0.14224137931034483
603,single,hero,Center,33,232,33.0,0.14224137931034483
604,single,hero,Center,33,232,33.5,0.14224137931034483
605,single,hero,Center,32,232,34.0,0.13793103448275862
606,single,hero,Center,31,232,34.5,0.1336206896551724
607,single,hero,Center,67,232,3.5,0.28879310344827586
608,single,hero,Center,31,232,35.0,0.1336206896551724
609,single,hero,Center,30,232,35.5,0.12931034482758622
610,single,hero,Center,67,232,4.0,0.28879310344827586
611,single,hero,Center,66,232,4.5,0.28448275862068967
612,single,hero,FarLeft,118,324,5.0,0.36419753086419754
613,single,hero,FarLeft,118,324,5.5,0.36419753086419754
614,single,hero,FarLeft,118,324,6.0,0.36419753086419754
615,single,hero,FarLeft,117,324,6.5,0.3611111111111111
616,single,hero,FarLeft,117,324,7.0,0.3611111111111111
617,single,hero,FarLeft,117,324,7.5,0.3611111111111111
618,single,hero,FarLeft,116,324,8.0,0.35802469135802467
619,single,hero,FarLeft,116,324,8.5,0.35802469135802467
620,single,hero,FarLeft,115,324,9.0,0.3549382716049383
621,single,hero,FarLeft,114,324,9.5,0.35185185185185186
622,single,hero,FarLeft,114,324,10.0,0.35185185185185186
623,single,hero,FarLeft,114,324,10.5,0.35185185185185186
624,single,hero,FarLeft,113,324,11.0,0.3487654320987654
625,single,hero,FarLeft,110,324,11.5,0.3395061728395062
626,single,hero,FarLeft,107,324,12.0,0.33024691358024694
627,single,hero,FarLeft,106,324,12.5,0.3271604938271605
628,single,hero,FarLeft,106,324,13.0,0.3271604938271605
629,single,hero,FarLeft,102,324,13.5,0.3148148148148148
630,single,hero,FarLeft,101,324,14.0,0.3117283950617284
631,single,hero,FarLeft,100,324,14.5,0.30864197530864196
632,single,hero,FarLeft,99,324,15.0,0.3055555555555556
633,single,hero,FarLeft,95,324,15.5,0.2932098765432099
634,single,hero,FarLeft,95,324,16.0,0.2932098765432099
635,single,hero,FarLeft,93,324,16.5,0.28703703703703703
636,single,hero,FarLeft,93,324,17.0,0.28703703703703703
637,single,hero,FarLeft,93,324,17.5,0.28703703703703703
638,single,hero,FarLeft,91,324,18.0,0.2808641975308642
639,single,hero,FarLeft,89,324,18.5,0.27469135802469136
640,single,hero,FarLeft,87,324,19.0,0.26851851851851855
641,single,hero,FarLeft,85,324,19.5,0.2623456790123457
642,single,hero,FarLeft,124,324,2.0,0.38271604938271603
643,single,hero,FarLeft,82,324,20.0,0.25308641975308643
644,single,hero,FarLeft,81,324,20.5,0.25
645,single,hero,FarLeft,81,324,21.0,0.25
646,single,hero,FarLeft,80,324,21.5,0.24691358024691357
647,single,hero,FarLeft,78,324,22.0,0.24074074074074073
648,single,hero,FarLeft,77,324,22.5,0.23765432098765432
649,single,hero,FarLeft,77,324,23.0,0.23765432098765432
650,single,hero,FarLeft,77,324,23.5,0.23765432098765432
651,single,hero,FarLeft,75,324,24.0,0.23148148148148148
652,single,hero,FarLeft,72,324,24.5,0.2222222222222222
653,single,hero,FarLeft,125,324,2.5,0.38580246913580246
654,single,hero,FarLeft,72,324,25.0,0.2222222222222222
655,single,hero,FarLeft,69,324,25.5,0.21296296296296297
656,single,hero,FarLeft,68,324,26.0,0.20987654320987653
657,single,hero,FarLeft,65,324,26.5,0.2006172839506173
658,single,hero,FarLeft,65,324,27.0,0.2006172839506173
659,single,hero,FarLeft,62,324,27.5,0.19135802469135801
660,single,hero,FarLeft,62,324,28.0,0.19135802469135801
661,single,hero,FarLeft,60,324,28.5,0.18518518518518517
662,single,hero,FarLeft,60,324,29.0,0.18518518518518517
663,single,hero,FarLeft,60,324,29.5,0.18518518518518517
664,single,hero,FarLeft,124,324,3.0,0.38271604938271603
665,single,hero,FarLeft,59,324,30.0,0.18209876543209877
666,single,hero,FarLeft,58,324,30.5,0.17901234567901234
667,single,hero,FarLeft,57,324,31.0,0.17592592592592593
668,single,hero,FarLeft,57,324,31.5,0.17592592592592593
669,single,hero,FarLeft,56,324,32.0,0.1728395061728395
670,single,hero,FarLeft,54,324,32.5,0.16666666666666666
671,single,hero,FarLeft,54,324,33.0,0.16666666666666666
672,single,hero,FarLeft,54,324,33.5,0.16666666666666666
673,single,hero,FarLeft,54,324,34.0,0.16666666666666666
674,single,hero,FarLeft,54,324,34.5,0.16666666666666666
675,single,hero,FarLeft,122,324,3.5,0.3765432098765432
676,single,hero,FarLeft,54,324,35.0,0.16666666666666666
677,single,hero,FarLeft,54,324,35.5,0.16666666666666666
678,single,hero,FarLeft,122,324,4.0,0.3765432098765432
679,single,hero,FarLeft,121,324,4.5,0.3734567901234568
680,single,hero,Left,76,220,5.0,0.34545454545454546
681,single,hero,Left,77,220,5.5,0.35
682,single,hero,Left,77,220,6.0,0.35
683,single,hero,Left,76,220,6.5,0.34545454545454546
684,single,hero,Left,75,220,7.0,0.3409090909090909
685,single,hero,Left,75,220,7.5,0.3409090909090909
686,single,hero,Left,76,220,8.0,0.34545454545454546
687,single,hero,Left,75,220,8.5,0.3409090909090909
688,single,hero,Left,73,220,9.0,0.33181818181818185
689,single,hero,Left,73,220,9.5,0.33181818181818185
690,single,hero,Left,72,220,10.0,0.32727272727272727
691,single,hero,Left,70,220,10.5,0.3181818181818182
692,single,hero,Left,68,220,11.0,0.3090909090909091
693,single,hero,Left,66,220,11.5,0.3
694,single,hero,Left,66,220,12.0,0.3
695,single,hero,Left,65,220,12.5,0.29545454545454547
696,single,hero,Left,65,220,13.0,0.29545454545454547
697,single,hero,Left,64,220,13.5,0.2909090909090909
698,single,hero,Left,64,220,14.0,0.2909090909090909
699,single,hero,Left,63,220,14.5,0.2863636363636364
700,single,hero,Left,61,220,15.0,0.2772727272727273
701,single,hero,Left,61,220,15.5,0.2772727272727273
702,single,hero,Left,61,220,16.0,0.2772727272727273
703,single,hero,Left,61,220,16.5,0.2772727272727273
704,single,hero,Left,60,220,17.0,0.2727272727272727
705,single,hero,Left,60,220,17.5,0.2727272727272727
706,single,hero,Left,59,220,18.0,0.2681818181818182
707,single,hero,Left,59,220,18.5,0.2681818181818182
708,single,hero,Left,58,220,19.0,0.2636363636363636
709,single,hero,Left,57,220,19.5,0.2590909090909091
710,single,hero,Left,79,220,2.0,0.35909090909090907
711,single,hero,Left,55,220,20.0,0.25
712,single,hero,Left,55,220,20.5,0.25
713,single,hero,Left,55,220,21.0,0.25
714,single,hero,Left,54,220,21.5,0.24545454545454545
715,single,hero,Left,54,220,22.0,0.24545454545454545
716,single,hero,Left,54,220,22.5,0.24545454545454545
717,single,hero,Left,54,220,23.0,0.24545454545454545
718,single,hero,Left,51,220,23.5,0.2318181818181818
719,single,hero,Left,50,220,24.0,0.22727272727272727
720,single,hero,Left,48,220,24.5,0.21818181818181817
721,single,hero,Left,79,220,2.5,0.35909090909090907
722,single,hero,Left,48,220,25.0,0.21818181818181817
723,single,hero,Left,46,220,25.5,0.20909090909090908
724,single,hero,Left,46,220,26.0,0.20909090909090908
725,single,hero,Left,46,220,26.5,0.20909090909090908
726,single,hero,Left,46,220,27.0,0.20909090909090908
727,single,hero,Left,45,220,27.5,0.20454545454545456
728,single,hero,Left,44,220,28.0,0.2
729,single,hero,Left,44,220,28.5,0.2
730,single,hero,Left,44,220,29.0,0.2
731,single,hero,Left,44,220,29.5,0.2
732,single,hero,Left,79,220,3.0,0.35909090909090907
733,single,hero,Left,41,220,30.0,0.18636363636363637
734,single,hero,Left,41,220,30.5,0.18636363636363637
735,single,hero,Left,41,220,31.0,0.18636363636363637
736,single,hero,Left,40,220,31.5,0.18181818181818182
737,single,hero,Left,40,220,32.0,0.18181818181818182
738,single,hero,Left,39,220,32.5,0.17727272727272728
739,single,hero,Left,38,220,33.0,0.17272727272727273
740,single,hero,Left,38,220,33.5,0.17272727272727273
741,single,hero,Left,38,220,34.0,0.17272727272727273
742,single,hero,Left,38,220,34.5,0.17272727272727273
743,single,hero,Left,78,220,3.5,0.35454545454545455
744,single,hero,Left,38,220,35.0,0.17272727272727273
745,single,hero,Left,38,220,35.5,0.17272727272727273
746,single,hero,Left,78,220,4.0,0.35454545454545455
747,single,hero,Left,76,220,4.5,0.34545454545454546
748,single,hero,Right,93,232,5.0,0.40086206896551724
749,single,hero,Right,94,232,5.5,0.4051724137931034
750,single,hero,Right,94,232,6.0,0.4051724137931034
751,single,hero,Right,93,232,6.5,0.40086206896551724
752,single,hero,Right,93,232,7.0,0.40086206896551724
753,single,hero,Right,92,232,7.5,0.39655172413793105
754,single,hero,Right,92,232,8.0,0.39655172413793105
755,single,hero,Right,92,232,8.5,0.39655172413793105
756,single,hero,Right,92,232,9.0,0.39655172413793105
757,single,hero,Right,93,232,9.5,0.40086206896551724
758,single,hero,Right,92,232,10.0,0.39655172413793105
759,single,hero,Right,91,232,10.5,0.3922413793103448
760,single,hero,Right,92,232,11.0,0.39655172413793105
761,single,hero,Right,92,232,11.5,0.39655172413793105
762,single,hero,Right,91,232,12.0,0.3922413793103448
763,single,hero,Right,91,232,12.5,0.3922413793103448
764,single,hero,Right,91,232,13.0,0.3922413793103448
765,single,hero,Right,91,232,13.5,0.3922413793103448
766,single,hero,Right,89,232,14.0,0.38362068965517243
767,single,hero,Right,89,232,14.5,0.38362068965517243
768,single,hero,Right,89,232,15.0,0.38362068965517243
769,single,hero,Right,89,232,15.5,0.38362068965517243
770,single,hero,Right,86,232,16.0,0.3706896551724138
771,single,hero,Right,84,232,16.5,0.3620689655172414
772,single,hero,Right,84,232,17.0,0.3620689655172414
773,single,hero,Right,84,232,17.5,0.3620689655172414
774,single,hero,Right,82,232,18.0,0.35344827586206895
775,single,hero,Right,82,232,18.5,0.35344827586206895
776,single,hero,Right,80,232,19.0,0.3448275862068966
777,single,hero,Right,77,232,19.5,0.33189655172413796
778,single,hero,Right,97,232,2.0,0.41810344827586204
779,single,hero,Right,75,232,20.0,0.3232758620689655
780,single,hero,Right,74,232,20.5,0.31896551724137934
781,single,hero,Right,74,232,21.0,0.31896551724137934
782,single,hero,Right,74,232,21.5,0.31896551724137934
783,single,hero,Right,73,232,22.0,0.3146551724137931
784,single,hero,Right,73,232,22.5,0.3146551724137931
785,single,hero,Right,73,232,23.0,0.3146551724137931
786,single,hero,Right,72,232,23.5,0.3103448275862069
787,single,hero,Right,71,232,24.0,0.30603448275862066
788,single,hero,Right,71,232,24.5,0.30603448275862066
789,single,hero,Right,96,232,2.5,0.41379310344827586
790,single,hero,Right,70,232,25.0,0.3017241379310345
791,single,hero,Right,69,232,25.5,0.2974137931034483
792,single,hero,Right,67,232,26.0,0.28879310344827586
793,single,hero,Right,66,232,26.5,0.28448275862068967
794,single,hero,Right,65,232,27.0,0.2801724137931034
795,single,hero,Right,64,232,27.5,0.27586206896551724
796,single,hero,Right,62,232,28.0,0.2672413793103448
797,single,hero,Right,59,232,28.5,0.2543103448275862
798,single,hero,Right,58,232,29.0,0.25
799,single,hero,Right,58,232,29.5,0.25
800,single,hero,Right,95,232,3.0,0.40948275862068967
801,single,hero,Right,57,232,30.0,0.24568965517241378
802,single,hero,Right,57,232,30.5,0.24568965517241378
803,single,hero,Right,55,232,31.0,0.23706896551724138
804,single,hero,Right,54,232,31.5,0.23275862068965517
805,single,hero,Right,54,232,32.0,0.23275862068965517
806,single,hero,Right,50,232,32.5,0.21551724137931033
807,single,hero,Right,48,232,33.0,0.20689655172413793
808,single,hero,Right,48,232,33.5,0.20689655172413793
809,single,hero,Right,48,232,34.0,0.20689655172413793
810,single,hero,Right,47,232,34.5,0.2025862068965517
811,single,hero,Right,95,232,3.5,0.40948275862068967
812,single,hero,Right,49,232,35.0,0.21120689655172414
813,single,hero,Right,49,232,35.5,0.21120689655172414
814,single,hero,Right,95,232,4.0,0.40948275862068967
815,single,hero,Right,94,232,4.5,0.4051724137931034
816,single,victim,CenterLeft,88,208,5.0,0.4230769230769231
817,single,victim,CenterLeft,88,208,5.5,0.4230769230769231
818,single,victim,CenterLeft,87,208,6.0,0.4182692307692308
819,single,victim,CenterLeft,87,208,6.5,0.4182692307692308
820,single,victim,CenterLeft,87,208,7.0,0.4182692307692308
821,single,victim,CenterLeft,86,208,7.5,0.41346153846153844
822,single,victim,CenterLeft,85,208,8.0,0.40865384615384615
823,single,victim,CenterLeft,85,208,8.5,0.40865384615384615
824,single,victim,CenterLeft,84,208,9.0,0.40384615384615385
825,single,victim,CenterLeft,83,208,9.5,0.39903846153846156
826,single,victim,CenterLeft,83,208,10.0,0.39903846153846156
827,single,victim,CenterLeft,82,208,10.5,0.3942307692307692
828,single,victim,CenterLeft,82,208,11.0,0.3942307692307692
829,single,victim,CenterLeft,82,208,11.5,0.3942307692307692
830,single,victim,CenterLeft,81,208,12.0,0.3894230769230769
831,single,victim,CenterLeft,81,208,12.5,0.3894230769230769
832,single,victim,CenterLeft,80,208,13.0,0.38461538461538464
833,single,victim,CenterLeft,80,208,13.5,0.38461538461538464
834,single,victim,CenterLeft,80,208,14.0,0.38461538461538464
835,single,victim,CenterLeft,79,208,14.5,0.3798076923076923
836,single,victim,CenterLeft,76,208,15.0,0.36538461538461536
837,single,victim,CenterLeft,76,208,15.5,0.36538461538461536
838,single,victim,CenterLeft,74,208,16.0,0.3557692307692308
839,single,victim,CenterLeft,73,208,16.5,0.35096153846153844
840,single,victim,CenterLeft,72,208,17.0,0.34615384615384615
841,single,victim,CenterLeft,71,208,17.5,0.34134615384615385
842,single,victim,CenterLeft,70,208,18.0,0.33653846153846156
843,single,victim,CenterLeft,69,208,18.5,0.3317307692307692
844,single,victim,CenterLeft,67,208,19.0,0.32211538461538464
845,single,victim,CenterLeft,67,208,19.5,0.32211538461538464
846,single,victim,CenterLeft,90,208,2.0,0.4326923076923077
847,single,victim,CenterLeft,66,208,20.0,0.3173076923076923
848,single,victim,CenterLeft,64,208,20.5,0.3076923076923077
849,single,victim,CenterLeft,64,208,21.0,0.3076923076923077
850,single,victim,CenterLeft,63,208,21.5,0.30288461538461536
851,single,victim,CenterLeft,64,208,22.0,0.3076923076923077
852,single,victim,CenterLeft,64,208,22.5,0.3076923076923077
853,single,victim,CenterLeft,64,208,23.0,0.3076923076923077
854,single,victim,CenterLeft,64,208,23.5,0.3076923076923077
855,single,victim,CenterLeft,62,208,24.0,0.2980769230769231
856,single,victim,CenterLeft,62,208,24.5,0.2980769230769231
857,single,victim,CenterLeft,90,208,2.5,0.4326923076923077
858,single,victim,CenterLeft,61,208,25.0,0.2932692307692308
